Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Added 8% margin for ONDC (product.metafields.custom.added_8_margin_for_ondc),Brand (product.metafields.custom.brand),Colour (product.metafields.custom.colour),Default Delivery Fees (product.metafields.custom.default_delivery_fees),Default Discount (product.metafields.custom.default_discount),Default Tax (product.metafields.custom.default_tax),Dimension (product.metafields.custom.dimension),Expected Delivery In Hours (product.metafields.custom.expected_delivery_in_hours),Features (product.metafields.custom.features),Material (product.metafields.custom.material),Minimum Better Home Price (product.metafields.custom.minimum_better_home_price),Other Website Price (product.metafields.custom.other_website_price),Purchase Price (product.metafields.custom.purchase_price),Returns (product.metafields.custom.returns),Service (product.metafields.custom.service),source (product.metafields.custom.source),Warranty (product.metafields.custom.warranty),EComposer product countdown end at (product.metafields.ecomposer.countdown),EComposer product countdown start at (product.metafields.ecomposer.countdown_from),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Google Category (product.metafields.mm-google-shopping.google_product_category),Color (product.metafields.shopify.color-pattern),Energy efficiency class (product.metafields.shopify.energy-efficiency-class),Furniture/Fixture material (product.metafields.shopify.furniture-fixture-material),Hardware material (product.metafields.shopify.hardware-material),Light temperature (product.metafields.shopify.light-temperature),Orientation (product.metafields.shopify.orientation),Suitable space (product.metafields.shopify.suitable-space),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / India,Price / India,Compare At Price / India,Status
jaquar-nero-surface-square-downlighter-led-surface-light-6w-12w-18w,Jaquar Nero Surface Square Downlighter LED Surface Light 6W 12W 18W,"•  1350.00 is the MRP. Contact us for the offer price. <p>• LED Nero Surface <meta charset=""utf-8""><span data-mce-fragment=""1"">Square</span><br data-mce-fragment=""1""><span data-mce-fragment=""1""><br>Product Codes:<br></span><span data-mce-fragment=""1""><meta charset=""utf-8""></span></p>
<p><span data-mce-fragment=""1"">• <meta charset=""utf-8"">IDL-WHT-LNRO02S006SC<br>• <meta charset=""utf-8"">IDL-WHT-LNRO02S006SN<br data-mce-fragment=""1""><meta charset=""utf-8"">• <meta charset=""utf-8"">IDL-WHT-LNRO02S006SW<br data-mce-fragment=""1"">• <meta charset=""utf-8"">IDL-WHT-LNRO02S012SC<br data-mce-fragment=""1""><meta charset=""utf-8"">• <meta charset=""utf-8"">IDL-WHT-LNRO02S012SN<br data-mce-fragment=""1"">• <meta charset=""utf-8"">IDL-WHT-LNRO02S012SW<br data-mce-fragment=""1""><meta charset=""utf-8"">• <meta charset=""utf-8"">IDL-WHT-LNRO02S018SC<br data-mce-fragment=""1""><meta charset=""utf-8"">• <meta charset=""utf-8"">IDL-WHT-LNRO02S018SN<br data-mce-fragment=""1"">• <meta charset=""utf-8"">IDL-WHT-LNRO02S018SW<br data-mce-fragment=""1""><br></span><span data-mce-fragment=""1""><br data-mce-fragment=""1""><br></span></p>",Better Home,,Commercial Indoor Lighting,"buy ceiling lights, Electricals, Soft Light LED",true,Size,18W,,Color,Cool White,,,,,ELDU0013-01,0.0,,0,deny,manual,1350.00,1350.00,true,false,"",https://cdn.shopify.com/s/files/1/0810/5240/1956/files/ELDU0013.jpg?v=1698412444,1,"",false,Jaquar Nero Surface Round Downlighter LED Surface Light 6W 12W 18W - Better Home,,,,,,,,,,,,,,Jaquar,,,,'0,,'2,"· LED Nero Surface Square
· Power Consumption: 18W
· Power Consumption: Available in 6W, 12W
· Surface-mounted square panel with die cast aluminium housing.
",,,,,Immediately return goods on delivery in case of any damages found.,,https://www.jaquar.com/en/jaquar-6-24w-areva-led-downlighter?Id=8467#,5 Years manufacturer warranty,,,,,,,,,,,,,,,,,kg,,,true,,,active
jaquar-nero-surface-square-downlighter-led-surface-light-6w-12w-18w,,,,,,,,,18W,,,Warm White,,,,,ELDU0013-02,0.0,,0,deny,manual,1350.00,1350.00,true,false,"",https://cdn.shopify.com/s/files/1/0810/5240/1956/files/ELDU0013-02.png?v=1698412556,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
jaquar-nero-surface-square-downlighter-led-surface-light-6w-12w-18w,,,,,,,,,18W,,,Neutral White,,,,,ELDU0013-03,0.0,,0,deny,manual,1350.00,1350.00,true,false,"",https://cdn.shopify.com/s/files/1/0810/5240/1956/files/ELDU0013-03.png?v=1698412560,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
jaquar-nero-surface-round-downlighter-led-surface-light-6w-12w-18w,Jaquar Nero Surface Round Downlighter LED Surface Light 6W 12W 18W,"•  1350.00 is the MRP. Contact us for the offer price. <p>• LED Nero Surface Round<br data-mce-fragment=""1""><span data-mce-fragment=""1""><br>Product Codes:<br></span><span data-mce-fragment=""1""><meta charset=""utf-8""></span></p>
<p><span data-mce-fragment=""1"">• <meta charset=""utf-8"">IDL-WHT-LNRO02R006SC<br>• <meta charset=""utf-8"">IDL-WHT-LNRO02R006SN<br data-mce-fragment=""1""><meta charset=""utf-8"">• <meta charset=""utf-8"">IDL-WHT-LNRO02R006SW<br data-mce-fragment=""1"">• <meta charset=""utf-8"">IDL-WHT-LNRO02R012SC<br data-mce-fragment=""1""><meta charset=""utf-8"">• <meta charset=""utf-8"">IDL-WHT-LNRO02R012SN<br data-mce-fragment=""1"">• <meta charset=""utf-8"">IDL-WHT-LNRO02R012SW<br data-mce-fragment=""1""><meta charset=""utf-8"">• <meta charset=""utf-8"">IDL-WHT-LNRO02R018SC<br data-mce-fragment=""1""><meta charset=""utf-8"">• <meta charset=""utf-8"">IDL-WHT-LNRO02R018SN<br data-mce-fragment=""1"">• <meta charset=""utf-8"">IDL-WHT-LNRO02R018SW<br data-mce-fragment=""1""><br></span><span data-mce-fragment=""1""><br data-mce-fragment=""1""><br></span></p>",Better Home,,Commercial Indoor Lighting,"buy ceiling lights, Electricals, Soft Light LED",true,Size,18W,,Color,Cool White,,,,,ELDU0012-01,0.0,,0,deny,manual,1350.00,1350.00,true,false,"",https://cdn.shopify.com/s/files/1/0810/5240/1956/files/ELDU0012.png?v=1698411813,1,"",false,Jaquar Nero Surface Round Downlighter LED Surface Light 6W 12W 18W - Better Home,,,,,,,,,,,,,,Jaquar,,,,'0,,'2,"· LED Nero Surface Round
· Power Consumption: 18W
· Power Consumption: Available in 6W, 12W
· Surface-mounted round panel with die cast aluminium housing.
",,,,,Immediately return goods on delivery in case of any damages found.,,https://www.jaquar.com/en/jaquar-6-24w-areva-led-downlighter?Id=8467#,5 Years manufacturer warranty,,,,,,,,,,,,,,,,,kg,,,true,,,active
jaquar-nero-surface-round-downlighter-led-surface-light-6w-12w-18w,,,,,,,,,18W,,,Warm White,,,,,ELDU0012-02,0.0,,0,deny,manual,1350.00,1350.00,true,false,"",https://cdn.shopify.com/s/files/1/0810/5240/1956/files/ELDU0012-02.png?v=1698412114,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
jaquar-nero-surface-round-downlighter-led-surface-light-6w-12w-18w,,,,,,,,,18W,,,Neutral White,,,,,ELDU0012-03,0.0,,0,deny,manual,1350.00,1350.00,true,false,"",https://cdn.shopify.com/s/files/1/0810/5240/1956/files/ELDU0012-03.png?v=1698412176,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
jaquar-areva-prime-downlighter-6w-9w-12w-15w-18w-24w,Jaquar Areva Prime Downlighter LED Panel Light 6W 9W 12W 15W 18W 24W,"•  1240.00 is the MRP. Contact us for the offer price. <p>• LED Areva Prime Round<br data-mce-fragment=""1""><span data-mce-fragment=""1""><br>Product Codes:<br></span><span data-mce-fragment=""1""><meta charset=""utf-8""></span></p>
<p><span data-mce-fragment=""1"">• <meta charset=""utf-8"">IDL-WHT-LARP01R006XW<br>• <meta charset=""utf-8"">IDL-WHT-LARP01R0<meta charset=""utf-8"">06XN<br><meta charset=""utf-8"">• <meta charset=""utf-8"">IDL-WHT-LARP01R0<meta charset=""utf-8"">06XC<br></span><span data-mce-fragment=""1"">• <meta charset=""utf-8"">IDL-WHT-LARP01R0<meta charset=""utf-8"">09XW<br>• <meta charset=""utf-8"">IDL-WHT-LARP01R0<meta charset=""utf-8"">09XN<br><meta charset=""utf-8"">• <meta charset=""utf-8"">IDL-WHT-LARP01R0<meta charset=""utf-8"">09XC<br></span><span data-mce-fragment=""1"">• <meta charset=""utf-8"">IDL-WHT-LARP01R012XW<br>• <meta charset=""utf-8"">IDL-WHT-LARP01R012XN<br><meta charset=""utf-8"">• <meta charset=""utf-8"">IDL-WHT-LARP01R012XC<br></span><span data-mce-fragment=""1"">• <meta charset=""utf-8"">IDL-WHT-LARP01R015XW<br>• <meta charset=""utf-8"">IDL-WHT-LARP01R015XN<br><meta charset=""utf-8"">• <meta charset=""utf-8"">IDL-WHT-LARP01R015XC</span><span data-mce-fragment=""1""><br><meta charset=""utf-8"">• <meta charset=""utf-8"">IDL-WHT-LARP01R018XW<br>• <meta charset=""utf-8"">IDL-WHT-LARP01R018XN<br><meta charset=""utf-8"">• <meta charset=""utf-8"">IDL-WHT-LARP01R018XC<br></span><span data-mce-fragment=""1"">• <meta charset=""utf-8"">IDL-WHT-LARP01R024XW<br>• <meta charset=""utf-8"">IDL-WHT-LARP01R0<meta charset=""utf-8"">24XN<br><meta charset=""utf-8"">• <meta charset=""utf-8"">IDL-WHT-LARP01R0<meta charset=""utf-8"">24XC</span><span data-mce-fragment=""1""><br data-mce-fragment=""1""><br></span></p>",Better Home,,Commercial Indoor Lighting,"Best Seller, buy ceiling lights, Electricals, Soft Light LED",true,Size,18W,,Color,Cool White,,,,,ELDU0011-01,0.0,,0,deny,manual,1240.00,1240.00,true,false,"",https://cdn.shopify.com/s/files/1/0810/5240/1956/files/1000118327_large_0a8e738b-a9eb-414a-bedc-2681836555db.jpg?v=1698410879,1,"",false,Jaquar Areva Prime Downlighter 6W 9W 12W 15W 18W 24W - Better Home,"• LED Areva Prime Round 
Product Codes: • IDL-WHT-LARP01R006XW• IDL-WHT-LARP01R006XN• IDL-WHT-LARP01R006XC• IDL-WHT-LARP01R009XW• IDL-WHT-LARP01R009XN• IDL-WHT-LARP01R009XC• IDL-WHT-LARP01R012XW• IDL-WHT-LARP01R012XN• IDL-WHT-LARP01R012XC• IDL-WHT-LARP01R015XW• IDL-WHT-LARP01R015XN• IDL-WHT-LARP01R015XC• IDL-WHT-LARP01R018XW• IDL-WHT-LARP01R018XN• IDL-WHT-LARP01R018XC• IDL-WHT-LARP01R024XW• IDL-WHT-LARP01R024XN• IDL-WHT-LARP01R024XC",,,,,,,,,,,,,Jaquar,,,,'0,,'2,"· LED Areva Prime Round
· Power Consumption: 18W
· Power Consumption: Available in 6W, 9W, 12W, 15W, 18W, 24W
· Recess-mounted, maintenance-free, round downlight with die cast aluminium housing and sleek backlit design suitable for low height ceiling
",,,,,Immediately return goods on delivery in case of any damages found.,,https://www.jaquar.com/en/jaquar-6-24w-areva-led-downlighter?Id=8467#,2 Years manufacturer warranty,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0810/5240/1956/files/1000118327_large_0a8e738b-a9eb-414a-bedc-2681836555db.jpg?v=1698410879,kg,,,true,,,active
jaquar-areva-prime-downlighter-6w-9w-12w-15w-18w-24w,,,,,,,,,18W,,,Warm White,,,,,ELDU0011-02,0.0,,0,deny,manual,1240.00,1240.00,true,false,"",https://cdn.shopify.com/s/files/1/0810/5240/1956/files/ELDU0011-02.png?v=1698411347,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0810/5240/1956/files/1000118327_large_0a8e738b-a9eb-414a-bedc-2681836555db.jpg?v=1698410879,kg,,,,,,
jaquar-areva-prime-downlighter-6w-9w-12w-15w-18w-24w,,,,,,,,,18W,,,Neutral White,,,,,ELDU0011-03,0.0,,0,deny,manual,1240.00,1240.00,true,false,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0810/5240/1956/files/1000118327_large_0a8e738b-a9eb-414a-bedc-2681836555db.jpg?v=1698410879,kg,,,,,,
copy-of-jaquar-queens-prime-faucet-qqp-chr-7079nkpm-1,Jaquar Florentine 2-Way Bib Tap with Wall Flange FLR-CHR-5041N,"•  2250.00 is the MRP. Contact us for the offer price. <p><span data-mce-fragment=""1"">2-Way Bib Tap with Wall Flange</span></p>
<p><span class=""text"">Range</span><span class=""seprats"">: </span>Florentine</p>
<p> </p>",Better Home,,Faucet,"Bathroom and Kitchen fixtures, Bathroom Fittings, Faucet, Faucets, Jaquar single lever hi-flow diverter, Single lever Hi-flow diverter, Tap, Water Taps",true,Color,Chrome,,,,,,,,SAFA0408-01,0.0,,0,deny,manual,2250.00,2250.00,true,false,"",https://cdn.shopify.com/s/files/1/0810/5240/1956/files/FLR-CHR-5041N_3.jpg?v=1698407836,1,"",false,Jaquar Queen's Prime Faucet QQP-CHR-7079NKPM - Better Home,"· Single Lever Exposed Parts Kit of Hi-flow Diverter Consisting of Operating Lever
·  Cartridge Sleeve
·  Wall Flange (with Seals)
·  Button Assembly Sleeve & Button (Compatible with Item ALD-079N)",,,2032,,,,,,,,,,Jaquar,,,,'0,,,,,,,,Immediately return goods on delivery in case of any damages found.,,https://asia.jaquar.com/en/flr-5041n-2-way-bib-cock#,Manufacture warranty; Please contact the brand service center,,,,,,,,,,,,,,,,,kg,,2350.00,true,,,active
jaquar-health-faucet-ald-chr-573,Jaquar Health Faucet ALD-573,•  1725.00 is the MRP. Contact us for the offer price. • Hand Shower (Health Faucet) <br>• With 8mm Dia <br>• 1 Meter Long Flexible Tube &amp; Wall Hook <br>• Finish : Chrome,Better Home,Hardware > Plumbing > Plumbing Fixtures > Faucets,Faucet,"back flow prevtor health faucet, Bathroom and Kitchen fixtures, Bathroom Fittings, Faucet, Faucets, flexible pipe health faucet, hand shower, health faucet, jaquar health faucet, Tap, toilet hand shower, toilet health faucet, Water Taps",true,Size,8mm Diameter ; 1 Meter Long Flexible Tube,,Color,Chrome,,,,,SATA0003-11348794,0.0,,0,deny,manual,1725.00,1725.00,true,false,"",https://cdn.shopify.com/s/files/1/0810/5240/1956/files/ALD-CHR-573_1.jpg?v=1698393481,1,"",false,Jaquar Health Faucet ALD-CHR-577 - Better Home,"· Hand Shower (Health Faucet)
· With 8mm Dia
·  1 Meter Long Flexible Tube & Wall Hook with N.R.V (Back Flow Preventer)
· Finish : Chrome",2032,,2032,,,,,,,,,,Jaquar,,,,'0,8mm Diameter ; 1 Meter Long Flexible Tube,'0,"· Type : Health Faucet
· Soft Water Flow
· Advanced Water Saving Flow Regulator
· Higher Longevity
· Operates Smoothly
· Optimum Flow and Temperature
· Higher Durability (0.3µ Chrome + 10µ Nickel)",,,,,Immediately return goods on delivery in case of any damages found.,,https://www.jaquar.com/en/health-faucet-120cm-flexible-pipe?Id=5889,10 year manufacturer warranty,,,,2032,,,,,,,,,,,,,kg,,1625.00,true,,,active
somany-valor-mortar-gris-600x600mm-tile-1-box,Somany Valor Mortar Gris 600x600mm Tile - 1 Box,"• 2 pieces in a box<br><meta charset=""utf-8""><span data-mce-fragment=""1"">• 15.5</span> sq ft in a box",Better Home,Hardware > Building Materials > Wall & Ceiling Tile,Tiles,Garden & Outdoor,true,Title,Default Title,,,,,,,,FLTI008201,0.0,,-3,deny,manual,853.00,1194.00,false,false,,,,,false,,,,,,,,,,,,,,,Somany,,,,,,,"• 2 pieces in a box
• 600x600mm",,,,,Immediately return goods on delivery in case of any damages found.,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
somany-grande-imp-cellar-grey-rt-600x1200mm-tile-1-box,Somany Grande Imp Cellar Grey RT 600x1200mm Tile - 1 Box,"• 2 pieces in a box<br><meta charset=""utf-8""><span data-mce-fragment=""1"">• 15.5</span> sq ft in a box",Better Home,Hardware > Building Materials > Wall & Ceiling Tile,Tiles,Garden & Outdoor,true,Title,Default Title,,,,,,,,FLTI0081-01,0.0,,-17,deny,manual,1163.00,1643.00,false,false,,,,,false,,,,,,,,,,,,,,,Somany,,,,,,,"• 2 pieces in a box
• 600x600mm",,,,,Immediately return goods on delivery in case of any damages found.,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
somany-valor-giza-rust-600x600mm-tile-1-box,Somany Valor Giza Rust 600x600mm Tile - 1 Box,"• 2 pieces in a box<br><meta charset=""utf-8""><span data-mce-fragment=""1"">• 15.5</span> sq ft in a box",Better Home,Hardware > Building Materials > Wall & Ceiling Tile,Tiles,Garden & Outdoor,true,Title,Default Title,,,,,,,,FLTI0080-01,0.0,,-3,deny,manual,853.00,1194.00,false,false,,,,,false,,,,,,,,,,,,,,,Somany,,,,,,,"• 2 pieces in a box
• 600x600mm",,,,,Immediately return goods on delivery in case of any damages found.,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
copy-of-somany-grande-imp-pertinax-600x1200mm-tile-1-box,Somany Enorme Imp Darko Creme 800x1600mm Tile - 1 Box,"• 2 pieces in a box<br><meta charset=""utf-8""><span data-mce-fragment=""1"">• <meta charset=""utf-8"">27.56</span> sq ft in a box",Better Home,Hardware > Building Materials > Wall & Ceiling Tile,Tiles,Garden & Outdoor,true,Title,Default Title,,,,,,,,FLTI0079-01,0.0,,-9,deny,manual,2343.00,3583.00,false,false,,,,,false,,,,,,,,,,,,,,,Somany,,,,,,,"• 2 pieces in a box
•  800x1600mm",,,,,Immediately return goods on delivery in case of any damages found.,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
